Hostname, Req_cnt, Dist_Req_Cnt, high_req_cnt_single_domain, avg_req_per_min, high_req_per_min, cnt_query_mx, cnt_query_ptr, dist_dns_server, dist_tld, dist_sld, uniqueness_ratio, res_failed, dist_city_cnt, dist_country_cnt, flux_ratio
172.31.241.66_trafic,49,20,6,1,7,0,0,1,2,7,2,0,1,1,0
172.31.241.65_trafic,7,4,2,7,5,0,0,1,1,3,1,0,1,1,0
172.31.157.84_trafic,5,5,1,5,5,0,0,1,2,4,1,0,0,0,0
172.31.241.60_trafic,85,29,15,5,20,0,0,1,3,13,2,0,1,1,0
172.31.155.236_trafic,184,15,153,3,20,0,0,1,2,9,12,0,0,0,0
172.31.254.43_trafic,33,11,10,33,22,0,0,1,2,6,3,0,1,1,0
172.31.155.234_trafic,20,3,17,0,12,0,0,1,1,1,6,0,0,0,0
172.31.120.129_trafic,27,8,15,0,3,0,0,1,2,5,3,0,0,0,0
172.31.109.21_trafic,15,7,5,15,10,0,0,1,3,4,2,0,0,0,0
172.31.254.44_trafic,226,131,11,5,40,0,0,1,6,50,1,0,1,1,0
172.31.224.128_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.226.171_trafic,107,25,18,1,8,0,0,1,4,14,4,0,1,1,0
172.31.120.120_trafic,389,148,12,11,55,0,0,1,5,36,2,0,0,0,0
172.31.121.164_trafic,107,62,9,3,23,0,0,1,5,37,1,0,0,0,0
172.31.120.124_trafic,339,139,14,5,41,0,0,1,9,74,2,0,0,0,0
172.31.120.125_trafic,144,61,12,2,21,0,0,1,3,22,2,0,0,0,0
172.31.131.37_trafic,40,20,13,0,6,0,0,1,4,12,2,0,0,0,0
172.31.159.213_trafic,9,8,2,0,2,0,0,1,1,3,1,0,0,0,0
172.31.131.33_trafic,205,79,12,4,30,0,0,1,8,45,2,0,0,0,0
172.31.110.162_trafic,58,23,6,6,15,0,0,1,3,9,2,0,0,0,0
172.31.128.243_trafic,21,10,3,21,13,0,0,1,3,5,2,0,0,0,0
172.31.252.127_trafic,7,6,2,7,6,0,0,1,2,4,1,0,1,1,0
172.31.128.241_trafic,54,42,3,27,21,0,0,1,7,20,1,0,0,0,0
172.31.243.41_trafic,35,16,7,1,12,0,0,1,2,9,2,0,1,1,0
172.31.128.247_trafic,33,9,16,0,4,0,0,1,1,6,3,0,0,0,0
172.31.107.86_trafic,528,264,15,9,70,0,0,1,10,136,2,0,0,0,0
172.31.151.56_trafic,27,15,8,0,3,0,0,1,3,9,1,0,0,0,0
172.31.228.232_trafic,120,35,14,2,11,0,0,1,2,5,3,0,1,1,0
172.31.236.122_trafic,210,27,57,3,11,0,0,1,3,9,7,0,1,1,0
172.31.151.99_trafic,123,50,14,2,18,0,0,1,4,28,2,0,0,0,0
172.31.228.239_trafic,27,14,5,0,7,0,0,1,2,5,1,0,1,1,0
172.31.169.209_trafic,3,3,1,3,2,0,0,1,1,2,1,0,0,0,0
172.31.238.39_trafic,12,10,2,6,11,0,0,1,2,8,1,0,1,1,0
172.31.130.75_trafic,74,40,11,2,34,0,0,1,3,23,1,0,0,0,0
172.31.236.164_trafic,74,54,4,1,8,0,0,1,2,10,1,0,1,1,0
172.31.11.14_trafic,528,193,20,8,38,0,0,1,11,77,2,0,1,1,0
172.31.234.116_trafic,15,15,1,15,11,0,0,1,3,9,1,0,1,1,0
172.31.155.120_trafic,37,11,11,0,4,0,0,1,1,4,3,0,0,0,0
172.31.155.143_trafic,28,27,2,14,17,0,0,1,2,10,1,0,0,0,0
172.31.153.67_trafic,597,113,25,13,98,0,0,1,7,55,5,0,0,0,0
172.31.155.124_trafic,116,30,21,2,11,0,0,1,5,20,3,0,0,0,0
172.31.124.237_trafic,8,8,1,2,4,0,0,1,2,5,1,0,0,0,0
172.31.123.63_trafic,85,49,8,1,14,0,0,1,9,26,1,0,0,0,0
172.31.229.23_trafic,61,16,13,1,9,0,0,1,3,8,3,0,1,1,0
172.31.253.145_trafic,223,59,36,3,18,0,0,1,4,25,3,0,1,1,0
172.31.150.18_trafic,11,10,2,11,5,0,0,1,2,3,1,0,0,0,0
172.31.154.200_trafic,6,4,2,6,4,0,0,1,1,3,1,0,0,0,0
172.31.169.20_trafic,51,19,8,0,3,0,0,1,3,10,2,0,1,1,0
172.31.120.236_trafic,8,8,1,8,5,0,0,1,2,6,1,0,0,0,0
172.31.120.235_trafic,308,179,18,11,75,0,0,1,8,96,1,0,0,0,0
172.31.232.224_trafic,96,52,7,8,40,0,0,1,9,28,1,0,1,1,0
172.31.233.118_trafic,64,39,6,3,16,0,0,1,4,15,1,0,1,1,0
172.31.249.81_trafic,291,111,58,6,46,0,0,1,7,34,2,0,1,1,0
172.31.249.84_trafic,492,149,16,9,49,0,0,1,7,45,3,0,1,1,0
172.31.106.40_trafic,18,13,3,0,4,0,8,1,4,4,1,0,0,0,0
172.31.249.87_trafic,52,20,6,0,6,0,6,1,3,9,2,0,1,1,0
172.31.105.154_trafic,31,12,7,0,3,0,0,1,2,5,2,0,0,0,0
172.31.239.99_trafic,76,40,13,1,22,0,0,1,2,25,1,0,1,1,0
172.31.248.158_trafic,180,49,23,3,25,0,3,1,5,21,3,0,1,1,0
172.31.244.100_trafic,89,39,15,1,12,0,0,1,3,16,2,0,1,1,0
172.31.105.153_trafic,7,5,2,7,6,0,0,1,1,5,1,0,0,0,0
172.31.105.159_trafic,238,45,44,4,25,0,1,1,7,22,5,0,0,0,0
172.31.239.96_trafic,41,23,4,2,21,0,0,1,4,12,1,0,1,1,0
172.31.239.97_trafic,72,49,4,1,26,0,0,1,3,15,1,0,1,1,0
172.31.243.181_trafic,122,27,19,2,16,0,0,1,3,18,4,0,1,1,0
172.31.148.142_trafic,224,124,21,4,45,0,0,1,8,46,1,0,0,0,0
172.31.156.53_trafic,8,4,3,8,7,0,0,1,3,3,2,0,0,0,0
172.31.148.140_trafic,870,360,15,15,87,0,0,1,13,168,2,0,0,0,0
172.31.159.74_trafic,42,20,10,1,8,0,1,1,4,10,2,0,0,0,0
172.31.155.145_trafic,60,21,13,1,17,0,0,1,3,17,2,0,0,0,0
172.31.227.220_trafic,68,10,36,1,6,0,0,1,1,4,6,0,1,1,0
172.31.148.149_trafic,8,7,2,8,7,0,0,1,1,4,1,0,0,0,0
172.31.159.76_trafic,30,20,3,30,20,0,0,1,3,15,1,0,0,0,0
172.31.109.191_trafic,55,23,4,3,19,0,0,1,3,14,2,0,0,0,0
172.31.233.102_trafic,10,6,4,0,5,0,0,1,1,4,1,0,1,1,0
172.31.109.198_trafic,15,4,10,0,7,0,0,1,1,2,3,0,0,0,0
172.31.130.13_trafic,296,189,26,24,106,0,0,1,13,90,1,0,0,0,0
172.31.130.10_trafic,91,43,11,1,13,0,0,1,6,23,2,0,0,0,0
172.31.170.147_trafic,94,38,18,9,36,0,0,1,5,25,2,0,1,1,0
172.31.170.146_trafic,147,26,34,4,13,0,0,1,5,13,5,0,1,1,0
172.31.232.39_trafic,68,33,8,1,20,0,0,1,2,16,2,0,1,1,0
172.31.156.24_trafic,16,9,8,16,16,0,0,1,1,6,1,0,0,0,0
172.31.149.161_trafic,497,24,469,22,249,0,0,1,2,11,20,0,0,0,0
172.31.129.171_trafic,112,39,13,2,15,0,0,1,4,17,2,0,0,0,0
172.31.149.163_trafic,264,92,16,5,29,0,3,1,5,30,2,0,0,0,0
172.31.149.165_trafic,151,87,12,16,55,0,0,1,4,32,1,0,0,0,0
172.31.232.36_trafic,163,25,20,3,24,0,0,1,5,16,6,0,1,1,0
172.31.159.83_trafic,23,19,5,0,8,0,0,1,2,8,1,0,0,0,0
172.31.145.208_trafic,35,31,3,11,16,0,0,1,4,19,1,0,0,0,0
172.31.159.87_trafic,129,49,17,2,11,0,0,1,7,22,2,0,0,0,0
172.31.230.79_trafic,99,20,11,9,31,0,0,1,3,14,4,0,1,1,0
172.31.159.89_trafic,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
172.31.156.20_trafic,150,84,11,5,34,0,0,1,8,34,1,0,0,0,0
172.31.129.151_trafic,53,37,5,3,13,0,0,1,4,20,1,0,0,0,0
172.31.253.52_trafic,182,75,37,5,105,0,0,1,13,28,2,0,1,1,0
172.31.169.50_trafic,60,25,14,1,9,0,0,1,4,14,2,0,1,1,0
172.31.249.245_trafic,577,85,85,9,112,0,8,1,5,34,6,0,1,1,0
172.31.129.48_trafic,210,82,14,3,31,0,0,1,4,41,2,0,0,0,0
172.31.226.217_trafic,16,10,3,0,5,0,0,1,2,7,1,0,1,1,0
172.31.12.125_trafic,65,57,2,5,20,0,0,1,6,34,1,0,1,1,0
172.31.109.37_trafic,143,110,5,2,49,0,0,1,13,55,1,0,0,0,0
172.31.249.77_trafic,19,7,4,6,7,0,0,1,2,5,2,0,1,1,0
172.31.129.42_trafic,5,3,3,0,1,0,0,1,2,2,1,0,0,0,0
172.31.109.119_trafic,8,8,1,8,8,0,0,1,1,4,1,0,0,0,0
172.31.154.210_trafic,21,15,4,21,14,0,0,1,2,7,1,0,0,0,0
172.31.154.215_trafic,61,39,7,1,16,0,0,1,3,15,1,0,0,0,0
172.31.248.208_trafic,122,45,11,2,14,0,0,1,2,12,2,0,1,1,0
172.31.154.216_trafic,79,4,70,1,44,0,2,1,2,3,19,0,0,0,0
172.31.154.219_trafic,9,9,1,9,8,0,0,1,2,2,1,0,0,0,0
172.31.236.35_trafic,1816,565,26,33,457,0,0,1,16,207,3,0,1,1,0
172.31.159.65_trafic,29,19,4,14,12,0,0,1,3,10,1,0,0,0,0
172.31.236.32_trafic,160,65,11,4,30,0,0,1,3,37,2,0,1,1,0
172.31.159.60_trafic,130,20,61,2,9,0,0,1,3,14,6,0,0,0,0
172.31.248.201_trafic,10,10,1,10,5,0,0,1,2,8,1,0,1,1,0
172.31.13.184_trafic,14,5,10,0,4,0,0,1,2,4,2,0,1,1,0
172.31.156.29_trafic,11,11,1,11,11,0,0,1,1,3,1,0,0,0,0
172.31.253.59_trafic,153,66,11,13,26,0,10,1,9,12,2,0,1,1,0
172.31.234.144_trafic,162,47,28,2,28,0,0,1,4,23,3,0,1,1,0
172.31.234.145_trafic,342,89,39,5,25,0,0,1,8,37,3,0,1,1,0
172.31.234.146_trafic,6,4,3,6,3,0,0,1,1,3,1,0,0,0,0
172.31.156.28_trafic,139,50,14,3,23,0,0,1,8,15,2,0,0,0,0
172.31.233.53_trafic,153,24,16,6,16,0,0,1,3,10,6,0,1,1,0
172.31.233.50_trafic,25,16,9,0,21,0,0,1,6,6,1,0,1,1,0
172.31.158.47_trafic,293,69,38,5,47,0,0,1,2,19,4,0,0,0,0
172.31.158.46_trafic,310,116,16,6,57,0,0,1,7,58,2,0,0,0,0
172.31.109.117_trafic,2,2,1,2,2,0,0,1,1,1,1,0,0,0,0
172.31.250.216_trafic,18,9,5,9,8,0,0,1,3,5,2,0,1,1,0
172.31.146.16_trafic,89,49,4,6,35,0,0,1,3,13,1,0,0,0,0
172.31.254.180_trafic,50,33,4,1,11,0,0,1,2,9,1,0,1,1,0
172.31.157.14_trafic,207,15,26,3,17,0,0,1,3,7,13,0,0,0,0
172.31.148.202_trafic,44,40,3,44,17,0,0,1,3,22,1,0,0,0,0
172.31.111.56_trafic,367,181,15,6,36,0,0,1,4,55,2,0,0,0,0
172.31.111.52_trafic,4,4,1,4,4,0,0,1,1,3,1,0,0,0,0
172.31.111.50_trafic,20,16,3,20,18,0,0,1,5,13,1,0,0,0,0
172.31.148.199_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0
172.31.148.198_trafic,233,110,26,4,44,0,0,1,4,34,2,0,0,0,0
172.31.121.203_trafic,76,29,13,4,10,0,0,1,2,10,2,0,0,0,0
172.31.157.10_trafic,102,19,25,2,11,0,0,1,3,13,5,0,0,0,0
172.31.240.108_trafic,69,18,19,1,5,0,0,1,1,7,3,0,1,1,0
172.31.242.56_trafic,3,1,3,3,2,0,0,1,1,1,3,0,0,0,0
172.31.226.150_trafic,48,25,6,0,9,0,0,1,4,14,1,0,1,1,0
172.31.235.235_trafic,49,16,12,1,13,0,0,1,2,6,3,0,1,1,0
172.31.247.156_trafic,20,17,2,2,4,0,0,1,4,13,1,0,1,1,0
172.31.240.100_trafic,100,66,6,25,50,0,0,1,9,41,1,0,1,1,0
172.31.239.250_trafic,72,40,6,1,25,0,0,1,7,17,1,0,1,1,0
172.31.235.137_trafic,127,51,15,2,14,0,0,1,3,16,2,0,1,1,0
172.31.238.131_trafic,128,73,13,4,40,0,0,1,6,28,1,0,1,1,0
172.31.234.201_trafic,179,62,21,3,25,0,0,1,5,33,2,0,1,1,0
172.31.234.200_trafic,49,21,10,2,14,0,3,1,3,9,2,0,1,1,0
172.31.234.206_trafic,56,24,5,1,12,0,0,1,2,9,2,0,1,1,0
172.31.234.205_trafic,73,42,10,1,14,0,0,1,2,24,1,0,1,1,0
172.31.234.204_trafic,113,58,7,2,15,0,0,1,2,18,1,0,1,1,0
172.31.123.89_trafic,205,91,10,3,18,0,0,1,5,30,2,0,0,0,0
172.31.147.76_trafic,322,107,27,5,34,0,0,1,4,36,3,0,0,0,0
172.31.147.77_trafic,17,12,4,17,11,0,0,1,2,8,1,0,0,0,0
172.31.147.74_trafic,29,15,4,0,4,0,3,1,9,6,1,0,0,0,0
172.31.147.75_trafic,88,37,25,1,16,0,0,1,9,23,2,0,0,0,0
172.31.108.125_trafic,6,6,1,6,5,0,0,1,1,5,1,0,0,0,0
172.31.147.70_trafic,66,27,8,1,5,0,0,1,3,14,2,0,0,0,0
172.31.147.71_trafic,110,40,18,1,16,0,0,1,4,21,2,0,0,0,0
172.31.109.177_trafic,4,3,2,0,2,0,0,1,1,2,1,0,0,0,0
172.31.157.18_trafic,11,10,2,11,8,0,0,1,2,8,1,0,0,0,0
172.31.110.32_trafic,17,12,3,17,7,0,0,1,2,7,1,0,0,0,0
172.31.231.43_trafic,307,157,23,5,48,0,0,1,11,64,1,0,1,1,0
172.31.110.30_trafic,4,4,1,4,4,0,0,1,1,2,1,0,0,0,0
172.31.110.36_trafic,16,15,2,16,16,0,0,1,4,12,1,0,0,0,0
172.31.11.193_trafic,306,201,12,6,121,0,0,1,8,119,1,0,1,1,0
172.31.110.34_trafic,9,6,3,1,3,0,0,1,1,2,1,0,0,0,0
172.31.110.35_trafic,91,53,9,1,13,0,0,1,7,19,1,0,0,0,0
172.31.145.47_trafic,6,2,3,0,2,0,0,1,1,2,3,0,0,0,0
172.31.245.103_trafic,88,45,19,6,28,0,0,1,3,17,1,0,1,1,0
172.31.225.95_trafic,198,114,11,9,53,0,0,1,2,32,1,0,1,1,0
172.31.225.94_trafic,71,28,10,7,19,0,0,1,4,16,2,0,1,1,0
172.31.151.195_trafic,29,7,7,4,8,0,0,1,2,3,4,0,0,0,0
172.31.125.159_trafic,45,24,4,0,5,0,0,1,3,13,1,0,0,0,0
172.31.225.90_trafic,75,28,30,4,13,0,0,1,2,13,2,0,1,1,0
172.31.225.92_trafic,571,316,10,11,96,0,0,1,15,110,1,0,1,1,0
172.31.125.153_trafic,170,71,13,2,16,0,0,1,4,34,2,0,0,0,0
172.31.125.150_trafic,313,74,25,5,31,0,0,1,3,21,4,0,0,0,0
172.31.225.99_trafic,98,76,4,14,31,0,0,1,5,29,1,0,1,1,0
172.31.125.155_trafic,286,217,12,4,79,0,1,1,8,98,1,0,0,0,0
172.31.227.93_trafic,13,3,8,0,4,0,0,1,1,3,4,0,1,1,0
172.31.239.54_trafic,223,29,50,3,26,0,0,1,3,11,7,0,1,1,0
172.31.11.144_trafic,329,108,15,5,24,0,0,1,5,29,3,0,1,1,0
172.31.157.251_trafic,142,62,8,2,22,0,2,1,7,21,2,0,0,0,0
172.31.227.96_trafic,111,14,31,3,12,0,0,1,2,6,7,0,1,1,0
172.31.227.108_trafic,126,53,25,3,25,0,0,1,4,16,2,0,1,1,0
172.31.168.43_trafic,4,1,4,4,2,0,0,1,1,1,4,0,1,1,0
172.31.230.146_trafic,134,34,16,2,14,0,0,1,3,19,3,0,1,1,0
172.31.157.76_trafic,87,54,8,1,23,0,0,1,4,23,1,0,0,0,0
172.31.157.74_trafic,9,6,2,9,7,0,0,1,1,4,1,0,0,0,0
172.31.157.72_trafic,30,3,24,0,4,0,0,1,1,2,10,0,0,0,0
172.31.157.70_trafic,88,5,74,1,56,0,1,1,2,4,17,0,0,0,0
172.31.157.207_trafic,12,8,3,12,11,0,0,1,1,6,1,0,0,0,0
172.31.157.79_trafic,160,33,28,9,36,0,0,1,2,6,4,0,0,0,0
172.31.227.104_trafic,8,8,1,8,8,0,0,1,1,4,1,0,1,1,0
172.31.111.61_trafic,21,16,4,21,18,0,0,1,4,10,1,0,0,0,0
172.31.226.120_trafic,27,21,3,27,27,0,0,1,2,12,1,0,1,1,0
172.31.127.179_trafic,78,38,13,2,13,0,0,1,3,16,2,0,0,0,0
172.31.239.128_trafic,2,1,2,1,1,0,0,1,1,1,2,0,0,0,0
172.31.232.142_trafic,11,6,3,11,7,0,0,1,1,3,1,0,1,1,0
172.31.158.252_trafic,92,29,16,7,13,0,0,1,3,19,3,0,0,0,0
172.31.157.99_trafic,404,94,31,6,31,0,0,1,6,44,4,0,0,0,0
172.31.157.98_trafic,76,55,8,5,56,0,0,1,8,27,1,0,0,0,0
172.31.232.144_trafic,47,21,5,1,13,0,0,1,2,6,2,0,1,1,0
172.31.12.66_trafic,82,67,5,1,47,0,0,1,5,25,1,0,1,1,0
172.31.12.69_trafic,14,6,6,0,7,0,0,1,2,3,2,0,0,0,0
172.31.157.97_trafic,3,3,1,3,3,0,0,1,1,2,1,0,0,0,0
172.31.228.163_trafic,95,25,13,2,15,0,0,1,3,9,3,0,1,1,0
172.31.124.247_trafic,551,153,36,25,95,0,0,1,9,61,3,0,0,0,0
172.31.124.241_trafic,135,25,17,2,7,0,0,1,2,18,5,0,0,0,0
172.31.122.26_trafic,58,27,7,4,12,0,0,1,2,8,2,0,0,0,0
172.31.124.248_trafic,17,12,3,0,3,0,0,1,2,11,1,0,0,0,0
172.31.156.147_trafic,5,2,4,0,1,0,0,1,1,2,2,0,0,0,0
172.31.156.18_trafic,8,4,2,8,8,0,0,1,1,1,2,0,0,0,0
172.31.153.138_trafic,25,12,6,6,13,0,0,1,2,6,2,0,0,0,0
172.31.106.149_trafic,84,64,8,1,20,0,0,1,2,15,1,0,0,0,0
172.31.126.40_trafic,630,378,12,18,78,0,2,1,22,184,1,0,0,0,0
172.31.156.12_trafic,4,4,1,1,2,0,0,1,2,4,1,0,0,0,0
172.31.153.132_trafic,30,21,5,30,18,0,0,1,3,14,1,0,0,0,0
172.31.153.131_trafic,62,44,6,2,28,0,0,1,7,16,1,0,0,0,0
172.31.153.130_trafic,177,41,32,3,14,0,0,1,3,23,4,0,0,0,0
172.31.243.252_trafic,239,94,18,4,32,0,0,1,11,43,2,0,1,1,0
172.31.106.141_trafic,144,64,12,2,19,0,0,1,2,11,2,0,0,0,0
172.31.156.14_trafic,101,33,11,3,20,0,0,1,4,17,3,0,0,0,0
172.31.156.15_trafic,12,7,3,12,4,0,0,1,1,5,1,0,0,0,0
172.31.155.220_trafic,19,14,4,19,12,0,0,1,2,11,1,0,0,0,0
172.31.148.102_trafic,210,75,76,3,28,0,0,1,7,41,2,0,0,0,0
172.31.238.240_trafic,218,140,6,15,46,0,0,1,6,65,1,0,1,1,0
172.31.250.195_trafic,5,4,2,5,2,0,0,1,1,2,1,0,1,1,0
172.31.250.194_trafic,5,5,1,5,4,0,0,1,2,4,1,0,1,1,0
172.31.247.144_trafic,64,27,12,1,10,0,0,1,3,10,2,0,1,1,0
172.31.148.103_trafic,790,197,35,13,74,0,0,1,14,86,4,0,0,0,0
172.31.121.87_trafic,90,52,4,10,43,0,0,1,7,19,1,0,0,0,0
172.31.121.86_trafic,83,50,8,2,14,0,0,1,4,27,1,0,0,0,0
172.31.121.84_trafic,2,1,2,2,1,0,0,1,1,1,2,0,0,0,0
172.31.121.82_trafic,224,72,22,3,29,0,0,1,6,43,3,0,0,0,0
172.31.13.26_trafic,17,9,4,0,2,0,0,1,2,5,1,0,1,1,0
172.31.13.27_trafic,197,132,7,3,44,0,0,1,6,50,1,0,1,1,0
172.31.13.25_trafic,728,103,98,12,115,0,0,2,18,40,7,0,1,1,0
172.31.13.22_trafic,71,41,4,1,20,0,0,1,4,16,1,0,1,1,0
172.31.13.23_trafic,486,255,31,13,107,0,0,1,8,97,1,0,1,1,0
172.31.13.20_trafic,143,87,13,3,57,0,0,1,5,37,1,0,1,1,0
172.31.228.244_trafic,229,101,18,4,37,0,2,1,5,36,2,0,1,1,0
172.31.147.0_trafic,32,26,3,2,16,0,0,1,2,12,1,0,0,0,0
172.31.110.4_trafic,4,4,1,4,4,0,0,1,1,4,1,0,0,0,0
172.31.240.51_trafic,94,28,13,1,11,0,0,1,2,5,3,0,1,1,0
172.31.243.131_trafic,9,5,2,0,2,0,0,1,2,4,1,0,1,1,0
172.31.240.53_trafic,222,92,8,13,73,0,0,1,6,43,2,0,1,1,0
172.31.240.54_trafic,61,28,8,1,7,0,0,1,2,8,2,0,1,1,0
172.31.154.15_trafic,103,21,25,1,7,0,0,1,4,13,4,0,0,0,0
172.31.252.103_trafic,62,19,11,1,9,0,0,1,2,5,3,0,1,1,0
172.31.224.57_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.233.209_trafic,108,48,8,9,21,0,0,1,3,23,2,0,1,1,0
172.31.107.236_trafic,146,77,8,3,32,0,0,1,7,30,1,0,0,0,0
172.31.170.80_trafic,97,53,5,19,27,0,0,1,5,19,1,0,1,1,0
172.31.152.174_trafic,34,16,9,0,5,0,0,1,3,9,2,0,0,0,0
172.31.148.71_trafic,87,31,10,3,27,0,0,1,4,21,2,0,0,0,0
172.31.107.231_trafic,101,36,8,2,11,0,0,1,10,22,2,0,0,0,0
172.31.253.3_trafic,2,1,2,2,2,0,0,1,1,1,2,0,1,1,0
172.31.236.38_trafic,14,11,2,14,12,0,0,1,2,5,1,0,1,1,0
172.31.151.216_trafic,2,1,2,2,1,0,0,1,1,1,2,0,0,0,0
172.31.111.110_trafic,289,109,15,5,39,0,0,1,8,39,2,0,0,0,0
172.31.159.129_trafic,9,4,3,9,3,0,0,1,2,4,2,0,0,0,0
172.31.159.126_trafic,15,11,4,3,7,0,0,1,2,5,1,0,0,0,0
172.31.225.250_trafic,159,72,14,2,24,0,0,1,6,28,2,0,1,1,0
172.31.225.251_trafic,100,55,4,12,41,0,0,1,5,26,1,0,1,1,0
172.31.157.141_trafic,118,25,16,2,10,0,0,1,3,8,4,0,0,0,0
172.31.159.120_trafic,108,36,30,3,13,0,0,1,3,14,3,0,0,0,0
172.31.225.255_trafic,5,5,1,5,3,0,0,1,1,2,1,0,0,0,0
172.31.130.222_trafic,84,46,6,2,24,0,0,1,6,29,1,0,0,0,0
172.31.130.220_trafic,138,98,8,6,43,0,0,1,3,25,1,0,0,0,0
172.31.231.206_trafic,181,107,9,6,34,0,0,1,5,25,1,0,1,1,0
172.31.109.106_trafic,4,3,2,4,4,0,0,1,1,3,1,0,0,0,0
172.31.146.103_trafic,21,6,5,21,15,0,0,1,1,4,3,0,0,0,0
172.31.231.24_trafic,13,12,2,13,13,0,0,1,2,5,1,0,1,1,0
172.31.231.123_trafic,169,109,7,9,22,0,0,1,2,23,1,0,1,1,0
172.31.231.121_trafic,89,23,16,1,20,0,0,1,3,12,3,0,1,1,0
172.31.156.148_trafic,40,16,6,3,12,0,0,1,2,11,2,0,0,0,0
172.31.233.187_trafic,211,31,52,3,17,0,0,1,3,16,6,0,1,1,0
172.31.231.125_trafic,200,64,18,3,21,0,0,1,14,36,3,0,1,1,0
172.31.224.110_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0
172.31.104.161_trafic,3,3,1,1,1,0,0,1,1,3,1,0,0,0,0
172.31.104.162_trafic,509,310,20,8,92,0,0,1,17,158,1,0,0,0,0
172.31.104.163_trafic,20,10,6,2,7,0,0,1,3,8,2,0,0,0,0
172.31.254.127_trafic,76,28,33,2,19,0,0,1,4,14,2,0,1,1,0
172.31.171.151_trafic,56,26,7,1,8,0,0,1,2,10,2,0,1,1,0
172.31.171.150_trafic,4,1,4,0,1,0,0,1,1,1,4,0,0,0,0
172.31.245.162_trafic,11,4,4,11,11,0,0,1,2,2,2,0,1,1,0
172.31.171.154_trafic,75,27,14,1,6,0,0,1,4,13,2,0,1,1,0
172.31.246.8_trafic,67,21,14,1,13,0,0,1,3,10,3,0,1,1,0
172.31.158.140_trafic,2,2,1,2,1,0,0,1,2,2,1,0,0,0,0
172.31.252.105_trafic,114,64,12,16,41,0,0,1,4,23,1,0,1,1,0
172.31.19.9_trafic,146,3,81,2,15,0,88,1,2,2,48,0,0,0,0
172.31.158.147_trafic,175,61,59,3,47,0,0,1,10,20,2,0,0,0,0
172.31.106.39_trafic,267,37,23,9,18,0,0,1,5,25,7,0,0,0,0
172.31.150.52_trafic,264,73,34,5,37,0,0,1,6,37,3,0,0,0,0
172.31.246.4_trafic,228,37,44,3,11,0,0,1,3,15,6,0,1,1,0
172.31.122.197_trafic,66,29,9,1,17,0,0,1,2,10,2,0,0,0,0
172.31.234.215_trafic,15,8,3,15,7,0,0,1,2,4,1,0,1,1,0
172.31.157.147_trafic,45,20,17,1,12,0,0,1,2,16,2,0,0,0,0
172.31.12.83_trafic,105,13,28,1,15,0,0,1,2,6,8,0,1,1,0
172.31.248.3_trafic,109,26,32,1,10,0,0,1,4,6,4,0,1,1,0
172.31.155.99_trafic,299,92,13,5,28,0,0,1,6,30,3,0,0,0,0
172.31.239.176_trafic,42,36,2,14,19,0,0,1,6,20,1,0,1,1,0
172.31.159.134_trafic,21,15,4,0,7,0,0,1,1,4,1,0,0,0,0
172.31.130.136_trafic,106,38,26,1,9,0,0,1,5,25,2,0,0,0,0
172.31.239.179_trafic,50,22,8,25,22,0,0,1,9,11,2,0,1,1,0
172.31.104.233_trafic,96,39,29,24,31,0,0,1,4,19,2,0,0,0,0
172.31.130.133_trafic,215,33,37,3,9,0,0,1,5,11,6,0,0,0,0
172.31.130.130_trafic,124,42,20,2,22,0,0,1,3,12,2,0,0,0,0
172.31.109.29_trafic,9,8,2,9,6,0,0,1,2,5,1,0,0,0,0
172.31.155.225_trafic,5,5,1,5,3,0,0,1,2,2,1,0,0,0,0
172.31.155.224_trafic,32,26,3,1,13,0,0,1,4,10,1,0,0,0,0
172.31.155.227_trafic,64,18,18,3,21,0,0,1,2,13,3,0,0,0,0
172.31.226.162_trafic,4,4,1,4,3,0,0,1,1,4,1,0,0,0,0
172.31.226.161_trafic,112,31,13,3,16,0,0,1,3,10,3,0,1,1,0
172.31.225.109_trafic,344,144,20,5,54,0,0,1,8,60,2,0,1,1,0
172.31.225.107_trafic,84,26,18,1,13,0,0,1,2,11,3,0,1,1,0
172.31.120.132_trafic,801,222,39,17,217,4,2,1,8,80,3,0,0,0,0
172.31.120.135_trafic,3,3,1,3,2,0,0,1,1,2,1,0,0,0,0
172.31.144.148_trafic,75,18,14,4,18,0,0,1,3,13,4,0,0,0,0
172.31.225.100_trafic,128,13,33,2,7,0,0,1,2,6,9,0,1,1,0
172.31.120.136_trafic,55,22,21,2,6,0,0,1,3,11,2,0,0,0,0
172.31.107.94_trafic,85,41,10,10,25,0,0,1,4,18,2,0,0,0,0
172.31.131.21_trafic,190,145,10,3,69,0,0,1,6,78,1,0,0,0,0
172.31.130.51_trafic,314,200,7,7,63,0,0,1,11,67,1,0,0,0,0
172.31.230.117_trafic,64,55,2,3,23,0,0,1,4,24,1,0,1,1,0
172.31.131.25_trafic,237,83,13,5,19,0,0,1,9,24,2,0,0,0,0
172.31.228.204_trafic,100,44,13,3,17,0,0,1,2,10,2,0,1,1,0
