,Hostname, Req_cnt, Dist_Req_Cnt, high_req_cnt_single_domain, avg_req_per_min, high_req_per_min, cnt_query_mx, cnt_query_ptr, dist_dns_server, dist_tld, dist_sld, uniqueness_ratio, res_failed, dist_city_cnt, dist_country_cnt, flux_ratio,RESULT
1024,172.31.150.205_trafic,8,8,1,8,6,0,5,1,2,4,1,0,0,0,0,clean
1025,172.31.253.6_trafic,90,31,14,1,14,0,0,1,4,20,2,0,1,1,0,Bot
1026,172.31.253.4_trafic,155,38,33,5,24,0,1,1,4,10,4,0,1,1,0,Bot
1027,172.31.233.94_trafic,10,5,3,2,3,0,0,1,1,3,2,0,1,1,0,clean
1028,172.31.230.151_trafic,13,12,2,13,12,0,0,1,3,8,1,0,1,1,0,clean
1029,172.31.240.119_trafic,112,44,15,2,23,0,0,1,8,16,2,0,1,1,0,Bot
1030,172.31.245.225_trafic,58,40,5,2,12,0,0,1,2,13,1,0,1,1,0,clean
1031,172.31.245.224_trafic,55,37,4,11,32,0,0,1,3,20,1,0,1,1,0,clean
1032,172.31.147.9_trafic,403,168,66,6,57,0,0,1,6,74,2,0,0,0,0,Bot
1033,172.31.240.112_trafic,121,38,18,2,16,0,0,1,3,25,3,0,1,1,0,Bot
1034,172.31.253.8_trafic,18,11,2,18,10,0,0,1,2,5,1,0,1,1,0,clean
1035,172.31.240.111_trafic,24,20,2,24,21,0,0,1,3,15,1,0,1,1,0,Bot
1036,172.31.145.0_trafic,51,21,5,51,32,0,0,1,4,12,2,0,0,0,0,clean
1037,172.31.250.111_trafic,94,15,32,1,7,0,0,1,2,10,6,0,1,1,0,Bot
1038,172.31.145.4_trafic,60,26,12,1,20,0,0,1,4,15,2,0,0,0,0,Bot
1039,172.31.107.183_trafic,488,165,23,8,61,0,0,1,7,58,2,0,0,0,0,Bot
1040,172.31.235.227_trafic,127,34,18,3,12,0,0,1,6,13,3,0,1,1,0,Bot
1041,172.31.235.229_trafic,123,47,15,3,21,0,2,1,5,15,2,0,1,1,0,Bot
1042,172.31.121.208_trafic,359,127,14,6,29,0,0,1,8,59,2,0,0,0,0,Bot
1043,172.31.107.11_trafic,12,10,2,12,10,0,0,1,1,5,1,0,0,0,0,clean
1044,172.31.252.200_trafic,139,25,14,2,15,0,0,1,2,16,5,0,1,1,0,Bot
1045,172.31.234.219_trafic,228,49,27,4,20,0,1,1,4,15,4,0,1,1,0,Bot
1046,172.31.12.18_trafic,76,25,8,12,33,0,0,1,3,12,3,0,1,1,0,clean
1047,172.31.253.24_trafic,60,19,12,1,10,0,0,1,2,10,3,0,1,1,0,Bot
1048,172.31.108.117_trafic,229,122,11,3,44,0,0,1,2,24,1,0,0,0,0,Bot
1049,172.31.253.26_trafic,14,8,4,3,4,0,0,1,2,3,1,0,1,1,0,clean
1050,172.31.147.61_trafic,53,24,7,3,19,0,0,1,3,16,2,0,0,0,0,clean
1051,172.31.253.23_trafic,9,8,2,9,6,0,0,1,1,6,1,0,1,1,0,clean
1052,172.31.106.221_trafic,133,53,22,2,15,0,0,1,10,23,2,0,0,0,0,Bot
1053,172.31.127.212_trafic,159,72,17,4,17,0,0,1,3,33,2,0,0,0,0,Bot
1054,172.31.127.210_trafic,129,45,12,2,14,0,0,1,3,19,2,0,0,0,0,Bot
1055,172.31.147.69_trafic,309,52,32,6,15,0,0,1,2,6,5,0,0,0,0,Bot
1056,172.31.145.173_trafic,8,8,1,8,8,0,0,1,1,6,1,0,0,0,0,clean
1057,172.31.230.193_trafic,158,63,11,4,20,0,0,1,2,17,2,0,1,1,0,Bot
1058,172.31.110.20_trafic,4,4,1,4,4,0,0,1,2,4,1,0,0,0,0,clean
1059,172.31.234.169_trafic,123,39,20,2,16,0,0,1,4,11,3,0,1,1,0,Bot
1060,172.31.5.19_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
1061,172.31.230.194_trafic,62,14,17,1,10,0,0,1,2,6,4,0,1,1,0,Bot
1062,172.31.110.28_trafic,485,212,20,8,39,0,1,1,17,83,2,0,0,0,0,Bot
1063,172.31.252.207_trafic,46,33,7,46,40,0,0,1,4,17,1,0,1,1,0,clean
1064,172.31.245.87_trafic,61,24,9,5,25,0,2,1,3,7,2,0,1,1,0,clean
1065,172.31.5.11_trafic,46,12,27,0,6,0,0,1,1,6,3,0,0,0,0,Bot
1066,172.31.241.8_trafic,198,141,5,6,51,0,0,1,7,71,1,0,1,1,0,clean
1067,172.31.155.1_trafic,12,11,2,12,12,0,0,1,2,8,1,0,0,0,0,clean
1068,172.31.125.128_trafic,174,51,27,2,16,0,0,1,3,24,3,0,0,0,0,Bot
1069,172.31.225.60_trafic,139,42,23,2,16,0,0,1,5,20,3,0,1,1,0,Bot
1070,172.31.225.61_trafic,1290,71,66,30,52,0,0,1,4,7,18,0,1,1,0,Bot
1071,172.31.151.182_trafic,100,60,19,1,19,0,0,1,5,25,1,0,0,0,0,Bot
1072,172.31.241.0_trafic,125,70,6,17,47,0,3,1,10,23,1,0,1,1,0,clean
1073,172.31.225.64_trafic,72,31,12,1,25,0,0,1,6,13,2,0,1,1,0,Bot
1074,172.31.151.185_trafic,451,246,9,8,54,0,0,1,8,89,1,0,0,0,0,clean
1075,172.31.155.8_trafic,74,11,22,1,8,0,0,1,1,4,6,0,0,0,0,Bot
1076,172.31.243.9_trafic,92,39,10,3,21,0,0,1,5,20,2,0,1,1,0,clean
1077,172.31.157.4_trafic,35,22,5,5,21,0,0,1,5,11,1,0,0,0,0,clean
1078,172.31.157.225_trafic,135,84,5,6,23,0,0,1,3,22,1,0,0,0,0,clean
1079,172.31.235.53_trafic,59,23,7,1,13,0,0,1,2,7,2,0,1,1,0,clean
1080,172.31.157.0_trafic,33,26,3,33,23,0,0,1,3,17,1,0,0,0,0,clean
1081,172.31.157.3_trafic,110,15,24,1,7,0,0,1,4,10,7,0,0,0,0,Bot
1082,172.31.157.2_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0,clean
1083,172.31.230.174_trafic,550,257,17,9,119,0,0,1,11,121,2,0,1,1,0,Bot
1084,172.31.230.177_trafic,68,20,20,1,9,0,0,1,4,11,3,0,1,1,0,Bot
1085,172.31.233.37_trafic,296,34,59,5,18,0,0,1,4,24,8,0,1,1,0,Bot
1086,172.31.230.170_trafic,12,11,2,12,12,0,0,1,2,8,1,0,1,1,0,clean
1087,172.31.157.229_trafic,4,4,1,4,3,0,0,1,2,4,1,0,0,0,0,clean
1088,172.31.243.6_trafic,336,191,9,10,101,0,0,1,18,94,1,0,1,1,0,clean
1089,172.31.242.253_trafic,112,50,5,2,23,0,0,1,2,13,2,0,1,1,0,clean
1090,172.31.243.89_trafic,19,13,3,19,16,0,0,1,2,7,1,0,1,1,0,clean
1091,172.31.155.214_trafic,477,293,16,15,146,0,0,1,18,175,1,0,0,0,0,Bot
1092,172.31.157.42_trafic,46,23,7,0,4,0,0,1,1,9,2,0,0,0,0,clean
1093,172.31.243.83_trafic,2,2,1,2,2,0,0,1,1,2,1,0,0,0,0,clean
1094,172.31.157.40_trafic,143,34,35,2,13,0,0,1,3,16,4,0,0,0,0,Bot
1095,172.31.245.1_trafic,745,185,32,12,55,0,0,1,6,52,4,0,1,1,0,Bot
1096,172.31.245.0_trafic,68,35,8,2,7,0,0,1,2,11,1,0,1,1,0,clean
1097,172.31.127.107_trafic,15,12,2,2,12,0,0,1,2,10,1,0,0,0,0,clean
1098,172.31.148.203_trafic,57,20,14,3,19,0,0,1,2,8,2,0,0,0,0,Bot
1099,172.31.149.179_trafic,118,65,5,6,31,0,0,1,3,26,1,0,0,0,0,clean
1100,172.31.127.102_trafic,401,253,8,12,74,0,0,1,11,108,1,0,0,0,0,clean
1101,172.31.127.101_trafic,120,42,18,3,25,0,0,1,4,28,2,0,0,0,0,Bot
1102,172.31.236.0_trafic,74,15,16,3,10,0,0,1,1,10,4,0,1,1,0,Bot
1103,172.31.131.221_trafic,255,121,29,14,54,0,0,1,6,36,2,0,0,0,0,Bot
1104,172.31.226.92_trafic,38,30,3,38,25,0,0,1,2,12,1,0,1,1,0,clean
1105,172.31.151.115_trafic,161,116,6,10,23,0,0,1,4,46,1,0,0,0,0,clean
1106,172.31.13.172_trafic,159,105,8,2,45,0,0,1,7,41,1,0,1,1,0,clean
1107,172.31.148.28_trafic,301,82,45,5,21,0,0,1,4,24,3,0,0,0,0,Bot
1108,172.31.148.29_trafic,209,104,14,12,28,0,0,1,8,35,2,0,0,0,0,Bot
1109,172.31.232.135_trafic,75,39,6,4,13,0,0,1,4,12,1,0,1,1,0,clean
1110,172.31.111.99_trafic,27,14,4,27,15,0,0,1,2,11,1,0,0,0,0,Bot
1111,172.31.232.131_trafic,277,114,18,4,61,0,0,1,8,50,2,0,1,1,0,Bot
1112,172.31.123.234_trafic,65,33,9,1,13,0,0,1,5,18,1,0,0,0,0,clean
1113,172.31.249.190_trafic,104,39,17,2,20,0,0,1,6,24,2,0,1,1,0,Bot
1114,172.31.241.201_trafic,85,18,21,1,7,0,0,1,3,9,4,0,1,1,0,Bot
1115,172.31.12.78_trafic,83,32,19,1,9,0,0,1,3,12,2,0,1,1,0,Bot
1116,172.31.148.27_trafic,726,49,57,12,18,0,0,1,3,23,14,0,0,0,0,Bot
1117,172.31.169.117_trafic,227,113,13,4,33,0,1,1,7,44,2,0,1,1,0,Bot
1118,172.31.12.92_trafic,5,2,4,0,1,0,0,1,1,1,2,0,0,0,0,clean
1119,172.31.241.200_trafic,17,17,1,8,10,0,0,1,2,3,1,0,1,1,0,clean
1120,172.31.169.112_trafic,261,91,30,8,55,0,0,1,4,20,2,0,1,1,0,Bot
1121,172.31.155.46_trafic,241,77,18,4,19,0,0,1,8,39,3,0,0,0,0,Bot
1122,172.31.168.190_trafic,233,116,17,7,34,0,0,1,5,44,2,0,1,1,0,Bot
1123,172.31.155.48_trafic,8,6,2,8,4,0,0,1,1,6,1,0,0,0,0,clean
1124,172.31.246.198_trafic,38,24,5,4,12,0,0,1,2,9,1,0,1,1,0,clean
1125,172.31.236.6_trafic,147,91,10,10,46,0,0,1,10,35,1,0,1,1,0,clean
1126,172.31.242.49_trafic,25,6,18,2,3,0,0,1,2,5,4,0,1,1,0,Bot
1127,172.31.122.226_trafic,244,132,13,4,23,0,0,1,8,38,1,0,0,0,0,Bot
1128,172.31.108.85_trafic,109,46,19,2,14,0,0,1,5,20,2,0,0,0,0,Bot
1129,172.31.126.51_trafic,352,143,29,7,51,0,0,1,2,34,2,0,0,0,0,Bot
1130,172.31.155.173_trafic,295,32,41,5,25,0,0,1,2,3,9,0,0,0,0,Bot
1131,172.31.122.221_trafic,136,82,9,5,27,0,0,1,6,35,1,0,0,0,0,clean
1132,172.31.153.124_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0,clean
1133,172.31.246.196_trafic,3,3,1,3,3,0,0,1,1,3,1,0,0,0,0,clean
1134,172.31.155.172_trafic,154,27,20,3,17,0,0,1,2,12,5,0,0,0,0,Bot
1135,172.31.153.120_trafic,45,29,10,11,18,0,0,1,4,16,1,0,0,0,0,clean
1136,172.31.232.232_trafic,86,36,12,1,16,0,0,1,7,23,2,0,1,1,0,Bot
1137,172.31.242.47_trafic,111,48,12,2,9,0,0,1,2,16,2,0,1,1,0,Bot
1138,172.31.122.228_trafic,151,71,16,2,22,0,0,1,2,18,2,0,0,0,0,Bot
1139,172.31.238.250_trafic,40,26,3,0,7,0,0,1,4,16,1,0,1,1,0,clean
1140,172.31.153.4_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
1141,172.31.153.9_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0,clean
1142,172.31.242.70_trafic,6,1,6,0,1,0,0,1,1,1,6,0,0,0,0,clean
1143,172.31.149.175_trafic,55,30,12,1,7,0,0,1,3,21,1,0,0,0,0,Bot
1144,172.31.241.209_trafic,39,8,10,2,7,0,0,1,2,5,4,0,1,1,0,clean
1145,172.31.155.217_trafic,45,26,6,11,17,0,3,1,5,10,1,0,0,0,0,clean
1146,172.31.247.138_trafic,18,11,4,18,9,0,0,1,1,7,1,0,1,1,0,clean
1147,172.31.251.5_trafic,102,66,6,3,25,0,0,1,4,34,1,0,1,1,0,clean
1148,172.31.224.137_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
1149,172.31.123.236_trafic,243,122,12,4,32,0,0,1,12,55,1,0,0,0,0,clean
1150,172.31.13.12_trafic,104,43,9,1,12,0,0,1,3,16,2,0,1,1,0,clean
1151,172.31.13.10_trafic,134,17,97,2,7,0,0,2,1,8,7,0,1,1,0,Bot
1152,172.31.227.246_trafic,54,22,7,1,19,0,0,1,5,16,2,0,1,1,0,clean
1153,172.31.227.245_trafic,91,34,9,3,23,0,0,1,4,14,2,0,1,1,0,clean
1154,172.31.243.127_trafic,47,24,10,47,34,0,0,1,5,12,1,0,1,1,0,clean
1155,172.31.240.42_trafic,29,24,3,29,23,0,0,1,3,18,1,0,1,1,0,Bot
1156,172.31.232.239_trafic,38,24,4,1,10,0,0,1,3,9,1,0,1,1,0,clean
1157,172.31.170.31_trafic,39,31,4,9,15,0,0,1,3,13,1,0,1,1,0,clean
1158,172.31.107.226_trafic,31,26,3,3,10,0,0,1,4,15,1,0,0,0,0,clean
1159,172.31.225.228_trafic,108,47,5,4,20,0,0,1,7,31,2,0,1,1,0,clean
1160,172.31.225.227_trafic,2599,315,86,44,265,0,0,1,10,131,8,0,1,1,0,Bot
1161,172.31.121.49_trafic,155,48,17,2,16,0,0,1,2,13,3,0,0,0,0,Bot
1162,172.31.225.222_trafic,256,39,27,4,19,0,0,1,5,15,6,0,1,1,0,Bot
1163,172.31.225.221_trafic,139,64,19,2,22,0,0,1,7,26,2,0,1,1,0,Bot
1164,172.31.127.96_trafic,22,18,2,22,22,0,0,1,5,15,1,0,0,0,0,Bot
1165,172.31.144.185_trafic,5,5,1,5,5,0,0,1,2,4,1,0,0,0,0,clean
1166,172.31.240.29_trafic,14,14,1,14,6,0,0,1,2,6,1,0,1,1,0,clean
1167,172.31.130.252_trafic,307,155,35,5,79,0,0,1,12,71,1,0,0,0,0,clean
1168,172.31.228.32_trafic,45,38,3,45,44,0,0,1,6,23,1,0,1,1,0,clean
1169,172.31.233.194_trafic,307,151,18,5,52,0,0,1,5,60,2,0,1,1,0,Bot
1170,172.31.231.135_trafic,67,20,11,11,13,0,0,1,4,9,3,0,1,1,0,Bot
1171,172.31.233.196_trafic,186,102,15,18,41,0,4,1,10,44,1,0,1,1,0,Bot
1172,172.31.240.245_trafic,43,24,6,0,12,0,0,1,4,11,1,0,1,1,0,clean
1173,172.31.237.245_trafic,8,7,2,8,7,0,0,1,3,5,1,0,1,1,0,clean
1174,172.31.233.192_trafic,87,38,11,4,23,0,0,1,4,19,2,0,1,1,0,Bot
1175,172.31.233.193_trafic,29,28,2,9,12,0,0,1,2,10,1,0,1,1,0,clean
1176,172.31.171.149_trafic,29,13,8,2,11,0,0,1,3,8,2,0,1,1,0,clean
1177,172.31.104.152_trafic,41,25,7,1,7,0,0,1,4,13,1,0,0,0,0,clean
1178,172.31.231.244_trafic,84,68,3,84,47,0,0,1,5,33,1,0,1,1,0,clean
1179,172.31.121.2_trafic,63,33,8,3,8,0,0,1,3,18,1,0,0,0,0,clean
1180,172.31.232.152_trafic,56,38,8,4,21,0,0,1,4,17,1,0,1,1,0,clean
1181,172.31.121.6_trafic,61,39,9,1,17,0,0,1,3,15,1,0,0,0,0,clean
1182,172.31.150.49_trafic,109,39,10,1,12,0,0,1,3,19,2,0,0,0,0,clean
1183,172.31.150.48_trafic,43,25,5,1,12,0,0,1,3,16,1,0,0,0,0,clean
1184,172.31.145.15_trafic,305,129,21,6,33,0,0,1,12,59,2,0,0,0,0,clean
1185,172.31.150.43_trafic,109,61,9,2,12,0,0,1,6,33,1,0,0,0,0,clean
1186,172.31.125.91_trafic,137,79,17,2,19,0,0,1,2,21,1,0,0,0,0,Bot
1187,172.31.123.241_trafic,159,49,8,2,23,0,0,1,2,14,3,0,0,0,0,clean
1188,172.31.123.2_trafic,498,231,17,8,42,0,0,1,14,120,2,0,0,0,0,Bot
1189,172.31.226.242_trafic,75,31,14,2,18,0,0,1,5,19,2,0,1,1,0,Bot
1190,172.31.227.15_trafic,33,33,1,16,23,0,0,1,2,11,1,0,1,1,0,clean
1191,172.31.12.94_trafic,55,30,10,0,15,0,0,2,4,10,1,0,1,1,0,clean
1192,172.31.105.84_trafic,188,79,25,3,38,0,0,1,15,30,2,0,0,0,0,clean
1193,172.31.105.83_trafic,5,2,4,5,2,0,0,1,1,2,2,0,0,0,0,clean
1194,172.31.12.93_trafic,494,311,15,8,101,0,0,2,14,173,1,0,1,1,0,Bot
1195,172.31.158.249_trafic,33,16,14,0,6,0,0,1,3,4,2,0,0,0,0,Bot
1196,172.31.157.86_trafic,526,174,14,9,41,0,0,1,7,80,3,0,0,0,0,Bot
1197,172.31.159.121_trafic,449,195,12,8,73,0,0,1,9,117,2,0,0,0,0,Bot
1198,172.31.238.185_trafic,22,19,2,22,22,0,0,1,3,10,1,0,1,1,0,Bot
1199,172.31.241.66_trafic,49,20,6,1,7,0,0,1,2,7,2,0,1,1,0,clean
1200,172.31.241.65_trafic,7,4,2,7,5,0,0,1,1,3,1,0,1,1,0,clean
1201,172.31.157.84_trafic,5,5,1,5,5,0,0,1,2,4,1,0,0,0,0,clean
1202,172.31.241.60_trafic,85,29,15,5,20,0,0,1,3,13,2,0,1,1,0,Bot
1203,172.31.155.236_trafic,184,15,153,3,20,0,0,1,2,9,12,0,0,0,0,Bot
1204,172.31.254.43_trafic,33,11,10,33,22,0,0,1,2,6,3,0,1,1,0,clean
1205,172.31.155.234_trafic,20,3,17,0,12,0,0,1,1,1,6,0,0,0,0,Bot
1206,172.31.120.129_trafic,27,8,15,0,3,0,0,1,2,5,3,0,0,0,0,Bot
1207,172.31.109.21_trafic,15,7,5,15,10,0,0,1,3,4,2,0,0,0,0,clean
1208,172.31.254.44_trafic,226,131,11,5,40,0,0,1,6,50,1,0,1,1,0,Bot
1209,172.31.224.128_trafic,4,1,4,4,4,0,0,1,1,1,4,0,1,1,0,clean
1210,172.31.226.171_trafic,107,25,18,1,8,0,0,1,4,14,4,0,1,1,0,Bot
1211,172.31.120.120_trafic,389,148,12,11,55,0,0,1,5,36,2,0,0,0,0,Bot
1212,172.31.121.164_trafic,107,62,9,3,23,0,0,1,5,37,1,0,0,0,0,clean
1213,172.31.120.124_trafic,339,139,14,5,41,0,0,1,9,74,2,0,0,0,0,clean
1214,172.31.120.125_trafic,144,61,12,2,21,0,0,1,3,22,2,0,0,0,0,Bot
1215,172.31.131.37_trafic,40,20,13,0,6,0,0,1,4,12,2,0,0,0,0,Bot
1216,172.31.159.213_trafic,9,8,2,0,2,0,0,1,1,3,1,0,0,0,0,clean
1217,172.31.131.33_trafic,205,79,12,4,30,0,0,1,8,45,2,0,0,0,0,Bot
1218,172.31.110.162_trafic,58,23,6,6,15,0,0,1,3,9,2,0,0,0,0,clean
1219,172.31.128.243_trafic,21,10,3,21,13,0,0,1,3,5,2,0,0,0,0,clean
1220,172.31.252.127_trafic,7,6,2,7,6,0,0,1,2,4,1,0,1,1,0,clean
1221,172.31.128.241_trafic,54,42,3,27,21,0,0,1,7,20,1,0,0,0,0,clean
1222,172.31.243.41_trafic,35,16,7,1,12,0,0,1,2,9,2,0,1,1,0,clean
1223,172.31.128.247_trafic,33,9,16,0,4,0,0,1,1,6,3,0,0,0,0,Bot
1224,172.31.107.86_trafic,528,264,15,9,70,0,0,1,10,136,2,0,0,0,0,Bot
1225,172.31.151.56_trafic,27,15,8,0,3,0,0,1,3,9,1,0,0,0,0,clean
1226,172.31.228.232_trafic,120,35,14,2,11,0,0,1,2,5,3,0,1,1,0,Bot
1227,172.31.236.122_trafic,210,27,57,3,11,0,0,1,3,9,7,0,1,1,0,Bot
1228,172.31.151.99_trafic,123,50,14,2,18,0,0,1,4,28,2,0,0,0,0,Bot
1229,172.31.228.239_trafic,27,14,5,0,7,0,0,1,2,5,1,0,1,1,0,clean
1230,172.31.169.209_trafic,3,3,1,3,2,0,0,1,1,2,1,0,0,0,0,clean
1231,172.31.238.39_trafic,12,10,2,6,11,0,0,1,2,8,1,0,1,1,0,clean
1232,172.31.130.75_trafic,74,40,11,2,34,0,0,1,3,23,1,0,0,0,0,Bot
1233,172.31.236.164_trafic,74,54,4,1,8,0,0,1,2,10,1,0,1,1,0,clean
1234,172.31.11.14_trafic,528,193,20,8,38,0,0,1,11,77,2,0,1,1,0,Bot
1235,172.31.234.116_trafic,15,15,1,15,11,0,0,1,3,9,1,0,1,1,0,clean
1236,172.31.155.120_trafic,37,11,11,0,4,0,0,1,1,4,3,0,0,0,0,Bot
1237,172.31.155.143_trafic,28,27,2,14,17,0,0,1,2,10,1,0,0,0,0,clean
1238,172.31.153.67_trafic,597,113,25,13,98,0,0,1,7,55,5,0,0,0,0,Bot
1239,172.31.155.124_trafic,116,30,21,2,11,0,0,1,5,20,3,0,0,0,0,Bot
1240,172.31.124.237_trafic,8,8,1,2,4,0,0,1,2,5,1,0,0,0,0,clean
1241,172.31.123.63_trafic,85,49,8,1,14,0,0,1,9,26,1,0,0,0,0,clean
1242,172.31.229.23_trafic,61,16,13,1,9,0,0,1,3,8,3,0,1,1,0,Bot
1243,172.31.253.145_trafic,223,59,36,3,18,0,0,1,4,25,3,0,1,1,0,Bot
1244,172.31.150.18_trafic,11,10,2,11,5,0,0,1,2,3,1,0,0,0,0,clean
1245,172.31.154.200_trafic,6,4,2,6,4,0,0,1,1,3,1,0,0,0,0,clean
1246,172.31.169.20_trafic,51,19,8,0,3,0,0,1,3,10,2,0,1,1,0,clean
1247,172.31.120.236_trafic,8,8,1,8,5,0,0,1,2,6,1,0,0,0,0,clean
1248,172.31.120.235_trafic,308,179,18,11,75,0,0,1,8,96,1,0,0,0,0,Bot
1249,172.31.232.224_trafic,96,52,7,8,40,0,0,1,9,28,1,0,1,1,0,clean
1250,172.31.233.118_trafic,64,39,6,3,16,0,0,1,4,15,1,0,1,1,0,clean
1251,172.31.249.81_trafic,291,111,58,6,46,0,0,1,7,34,2,0,1,1,0,Bot
1252,172.31.249.84_trafic,492,149,16,9,49,0,0,1,7,45,3,0,1,1,0,Bot
1253,172.31.106.40_trafic,18,13,3,0,4,0,8,1,4,4,1,0,0,0,0,clean
1254,172.31.249.87_trafic,52,20,6,0,6,0,6,1,3,9,2,0,1,1,0,clean
1255,172.31.105.154_trafic,31,12,7,0,3,0,0,1,2,5,2,0,0,0,0,clean
1256,172.31.239.99_trafic,76,40,13,1,22,0,0,1,2,25,1,0,1,1,0,Bot
1257,172.31.248.158_trafic,180,49,23,3,25,0,3,1,5,21,3,0,1,1,0,Bot
1258,172.31.244.100_trafic,89,39,15,1,12,0,0,1,3,16,2,0,1,1,0,Bot
1259,172.31.105.153_trafic,7,5,2,7,6,0,0,1,1,5,1,0,0,0,0,clean
1260,172.31.105.159_trafic,238,45,44,4,25,0,1,1,7,22,5,0,0,0,0,Bot
1261,172.31.239.96_trafic,41,23,4,2,21,0,0,1,4,12,1,0,1,1,0,clean
1262,172.31.239.97_trafic,72,49,4,1,26,0,0,1,3,15,1,0,1,1,0,clean
1263,172.31.243.181_trafic,122,27,19,2,16,0,0,1,3,18,4,0,1,1,0,Bot
1264,172.31.148.142_trafic,224,124,21,4,45,0,0,1,8,46,1,0,0,0,0,Bot
1265,172.31.156.53_trafic,8,4,3,8,7,0,0,1,3,3,2,0,0,0,0,clean
1266,172.31.148.140_trafic,870,360,15,15,87,0,0,1,13,168,2,0,0,0,0,Bot
1267,172.31.159.74_trafic,42,20,10,1,8,0,1,1,4,10,2,0,0,0,0,clean
1268,172.31.155.145_trafic,60,21,13,1,17,0,0,1,3,17,2,0,0,0,0,Bot
1269,172.31.227.220_trafic,68,10,36,1,6,0,0,1,1,4,6,0,1,1,0,Bot
1270,172.31.148.149_trafic,8,7,2,8,7,0,0,1,1,4,1,0,0,0,0,clean
1271,172.31.159.76_trafic,30,20,3,30,20,0,0,1,3,15,1,0,0,0,0,Bot
1272,172.31.109.191_trafic,55,23,4,3,19,0,0,1,3,14,2,0,0,0,0,clean
1273,172.31.233.102_trafic,10,6,4,0,5,0,0,1,1,4,1,0,1,1,0,clean
1274,172.31.109.198_trafic,15,4,10,0,7,0,0,1,1,2,3,0,0,0,0,clean
1275,172.31.130.13_trafic,296,189,26,24,106,0,0,1,13,90,1,0,0,0,0,Bot
1276,172.31.130.10_trafic,91,43,11,1,13,0,0,1,6,23,2,0,0,0,0,Bot
1277,172.31.170.147_trafic,94,38,18,9,36,0,0,1,5,25,2,0,1,1,0,Bot
1278,172.31.170.146_trafic,147,26,34,4,13,0,0,1,5,13,5,0,1,1,0,Bot
1279,172.31.232.39_trafic,68,33,8,1,20,0,0,1,2,16,2,0,1,1,0,clean
1280,172.31.156.24_trafic,16,9,8,16,16,0,0,1,1,6,1,0,0,0,0,clean
1281,172.31.149.161_trafic,497,24,469,22,249,0,0,1,2,11,20,0,0,0,0,Bot
1282,172.31.129.171_trafic,112,39,13,2,15,0,0,1,4,17,2,0,0,0,0,Bot
1283,172.31.149.163_trafic,264,92,16,5,29,0,3,1,5,30,2,0,0,0,0,Bot
1284,172.31.149.165_trafic,151,87,12,16,55,0,0,1,4,32,1,0,0,0,0,Bot
1285,172.31.232.36_trafic,163,25,20,3,24,0,0,1,5,16,6,0,1,1,0,Bot
1286,172.31.159.83_trafic,23,19,5,0,8,0,0,1,2,8,1,0,0,0,0,clean
1287,172.31.145.208_trafic,35,31,3,11,16,0,0,1,4,19,1,0,0,0,0,clean
1288,172.31.159.87_trafic,129,49,17,2,11,0,0,1,7,22,2,0,0,0,0,Bot
1289,172.31.230.79_trafic,99,20,11,9,31,0,0,1,3,14,4,0,1,1,0,Bot
1290,172.31.159.89_trafic,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,clean
1291,172.31.156.20_trafic,150,84,11,5,34,0,0,1,8,34,1,0,0,0,0,Bot
1292,172.31.129.151_trafic,53,37,5,3,13,0,0,1,4,20,1,0,0,0,0,clean
1293,172.31.253.52_trafic,182,75,37,5,105,0,0,1,13,28,2,0,1,1,0,clean
1294,172.31.169.50_trafic,60,25,14,1,9,0,0,1,4,14,2,0,1,1,0,Bot
1295,172.31.249.245_trafic,577,85,85,9,112,0,8,1,5,34,6,0,1,1,0,Bot
1296,172.31.129.48_trafic,210,82,14,3,31,0,0,1,4,41,2,0,0,0,0,Bot
1297,172.31.226.217_trafic,16,10,3,0,5,0,0,1,2,7,1,0,1,1,0,clean
1298,172.31.12.125_trafic,65,57,2,5,20,0,0,1,6,34,1,0,1,1,0,clean
1299,172.31.109.37_trafic,143,110,5,2,49,0,0,1,13,55,1,0,0,0,0,clean
1300,172.31.249.77_trafic,19,7,4,6,7,0,0,1,2,5,2,0,1,1,0,clean
1301,172.31.129.42_trafic,5,3,3,0,1,0,0,1,2,2,1,0,0,0,0,clean
1302,172.31.109.119_trafic,8,8,1,8,8,0,0,1,1,4,1,0,0,0,0,clean
1303,172.31.154.210_trafic,21,15,4,21,14,0,0,1,2,7,1,0,0,0,0,clean
1304,172.31.154.215_trafic,61,39,7,1,16,0,0,1,3,15,1,0,0,0,0,clean
1305,172.31.248.208_trafic,122,45,11,2,14,0,0,1,2,12,2,0,1,1,0,Bot
1306,172.31.154.216_trafic,79,4,70,1,44,0,2,1,2,3,19,0,0,0,0,Bot
1307,172.31.154.219_trafic,9,9,1,9,8,0,0,1,2,2,1,0,0,0,0,clean
1308,172.31.236.35_trafic,1816,565,26,33,457,0,0,1,16,207,3,0,1,1,0,Bot
